id,trackable_id,trackable_uid,mac_address,ts,x,y,z,area_uid,project_uid,inactive
5405345,93,-SD7dY2eQomOhjBs6ahOSw,E4956EA436CA,2025-10-12 08:15:54.976,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
5405346,83,3sYE4-ucQEa4fNiBIwLe4A,E4956EA43E42,2025-10-12 08:15:54.976,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
5405347,90,caakKdhMSoivnRuih63FhQ,E4956EA43E13,2025-10-12 08:15:54.981,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
5405348,33,2jcjqdYkQN_-eEgRGMSS_w,E4956EA44708,2025-10-12 08:15:54.981,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
5405349,100,2YV04aC9QXGAU4lWau-nVA,E4956EA443FE,2025-10-12 08:15:54.996,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
5405350,90,caakKdhMSoivnRuih63FhQ,E4956EA43E13,2025-10-12 08:15:55.957,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
5405351,40,LJGHXxS3TDmKSumG1VZAqw,E4956EA43273,2025-10-12 08:15:55.961,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
5405352,69,BvV82mScRw2Icg1Op_6frQ,E4956EA44459,2025-10-12 08:15:55.966,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
5405353,92,kplZNvjQTaus1ftIQaEEhg,E4956EA43F8A,2025-10-12 08:15:55.966,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
5405354,93,-SD7dY2eQomOhjBs6ahOSw,E4956EA436CA,2025-10-12 08:15:55.976,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
5405355,68,UkK2nV3UTMqGA1uduZgJhA,E4956EA43429,2025-10-12 08:15:55.976,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
5405356,71,OaEiYQM5QUyAtUSwTiSFbw,E4956EA43EFF,2025-10-12 08:15:55.986,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
5405357,74,pqCjVF7mT52W6bj6hRdGlw,E4956EA43274,2025-10-12 08:15:55.987,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
5405358,33,2jcjqdYkQN_-eEgRGMSS_w,E4956EA44708,2025-10-12 08:15:55.987,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
5405359,86,ZTFYlsH8RoqJ7EywwrL8lA,E4956EA445AA,2025-10-12 08:15:55.987,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
5405360,100,2YV04aC9QXGAU4lWau-nVA,E4956EA443FE,2025-10-12 08:15:55.991,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
5405361,86,ZTFYlsH8RoqJ7EywwrL8lA,E4956EA445AA,2025-10-12 08:15:56.000,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
5405362,83,3sYE4-ucQEa4fNiBIwLe4A,E4956EA43E42,2025-10-12 08:15:56.006,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
5405363,33,2jcjqdYkQN_-eEgRGMSS_w,E4956EA44708,2025-10-12 08:15:56.956,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
5405364,90,caakKdhMSoivnRuih63FhQ,E4956EA43E13,2025-10-12 08:15:56.957,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
5405365,40,LJGHXxS3TDmKSumG1VZAqw,E4956EA43273,2025-10-12 08:15:56.961,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
5405366,93,-SD7dY2eQomOhjBs6ahOSw,E4956EA436CA,2025-10-12 08:15:56.966,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
5405367,92,kplZNvjQTaus1ftIQaEEhg,E4956EA43F8A,2025-10-12 08:15:56.966,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
5405368,69,BvV82mScRw2Icg1Op_6frQ,E4956EA44459,2025-10-12 08:15:56.966,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
5405369,71,OaEiYQM5QUyAtUSwTiSFbw,E4956EA43EFF,2025-10-12 08:15:56.986,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
5405370,74,pqCjVF7mT52W6bj6hRdGlw,E4956EA43274,2025-10-12 08:15:56.986,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
5405371,100,2YV04aC9QXGAU4lWau-nVA,E4956EA443FE,2025-10-12 08:15:56.991,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
5405372,68,UkK2nV3UTMqGA1uduZgJhA,E4956EA43429,2025-10-12 08:15:56.996,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
5405373,86,ZTFYlsH8RoqJ7EywwrL8lA,E4956EA445AA,2025-10-12 08:15:57.000,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
5405374,83,3sYE4-ucQEa4fNiBIwLe4A,E4956EA43E42,2025-10-12 08:15:57.006,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
5405375,68,UkK2nV3UTMqGA1uduZgJhA,E4956EA43429,2025-10-12 08:15:57.951,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
5405376,83,3sYE4-ucQEa4fNiBIwLe4A,E4956EA43E42,2025-10-12 08:15:57.956,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
5405377,90,caakKdhMSoivnRuih63FhQ,E4956EA43E13,2025-10-12 08:15:57.961,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
